,Injection_Velocity_1,Injection_Velocity_2,Injection_Velocity_3,Spray_Time_1,Spray_Time_2,Humidity,Temperature,Casting_Pressure,Pressure_Increase_Time
10935,0.14526536662518288,0.26236731668740854,0.34589804993777434,0.1,0.3,32.53570179189973,24.00839348773608,705,0.039632683312591455
10936,0.14404852433842807,0.262,0.3440727865076421,0.1,0.3,34.58460655423035,23.17523673824071,705,0.03897573783078596
10937,0.14115726188942226,0.26084273811057773,0.34815726188942225,0.1,0.3,35.324038392512,23.703106845276444,706,0.039421369055288875
10938,0.14444689767195804,0.2608937953439161,0.3469609186067016,0.1,0.3,35.18746059555553,23.29704593033508,706,0.03877655116402098
10939,0.14312001693334997,0.264,0.34436005080004994,0.1,0.3,33.48216411480404,23.65083927186595,705,0.03912001693334998
10940,0.14126053712260525,0.2613541322506842,0.347,0.1,0.3,35.37453037239245,23.701,705,0.039031198376026324
10941,0.139305969132126,0.2580914151133465,0.34578544598122046,0.1,0.3,35.31150187813145,23.536359052919508,666,0.03379010723608268
10942,0.148,0.2627823103992748,0.344,0.1,0.3,35.10530270719601,23.501391155199638,705,0.03817346559891222
10943,0.144,0.264,0.347,0.1,0.3,35.204169349835006,23.57572311661167,704,0.037723116611668155
10944,0.144438396551173,0.262,0.344438396551173,0.1,0.3,31.790464402192665,24.35281364947581,705,0.036292264367448666
10945,0.14406048516465786,0.262,0.34596975741767105,0.1,0.3,32.59959764438677,23.976856766220934,706,0.040343414194109646
10946,0.14598220849326968,0.2600050832876372,0.347,0.1,0.3,35.340129623834756,23.701,705,0.03700762493145585
10947,0.1367669564141052,0.25661356513128414,0.349,0.1,0.3,35.38609147894972,23.414339128282105,705,0.03730678256564207
10948,0.14314435924799387,0.264,0.34428608981199843,0.1,0.3,34.865892223956436,23.375669222560184,705,0.036427820376003055
10949,0.146,0.2654496644959899,0.3420872483719924,0.1,0.3,35.0609060415478,22.90643624185996,705,0.03672483224799492
10950,0.1321666184116778,0.23795834539708055,0.3333332368233556,0.1,0.3,35.40166647364671,22.89804165460292,270,0.0
10951,0.14720184392446367,0.2632049171319032,0.34780122928297574,0.1,0.3,35.32437602898197,23.701,705,0.038201843924463685
10952,0.1400667479998317,0.25675834349997895,0.34824165650002104,0.1,0.3,35.43119622474919,23.17860475124879,706,0.03924165650002104
10953,0.1431429272525908,0.264,0.3444287817577725,0.1,0.3,33.487731322379574,23.649854128138596,705,0.03742853637370458
10954,0.1485754062821807,0.2605754062821807,0.346136890576729,0.1,0.3,33.06469144078243,23.768805092173146,704,0.03871229685890966
10955,0.14282050919919648,0.2647692362012053,0.34461538189939733,0.1,0.3,32.97859031032575,23.783563861746565,704,0.037
10956,0.14565193732149367,0.26317403133925316,0.347,0.1,0.3,33.662135284909375,23.64108293446539,705,0.03958701566962658
10957,0.1486183949751568,0.2624605350082811,0.344,0.1,0.3,33.30003459411895,23.696927592462735,704,0.03846053500828107
10958,0.144,0.264,0.347,0.1,0.3,35.201075544963906,23.526928338123053,705,0.041622275180475767
10959,0.14794861302775209,0.264,0.34502569348612394,0.1,0.3,35.201341897828705,23.570393284800957,705,0.037658102171292014
10960,0.14444477995600083,0.264,0.34633283006599874,0.1,0.3,35.202,23.575,705,0.037
10961,0.142,0.26,0.34499836167784326,0.1,0.3,35.3558052426309,23.539333811784868,706,0.04140098299329402
10962,0.1444909242659309,0.262,0.34575453786703453,0.1,0.3,32.66552656673175,23.947371687783733,706,0.04041515404432182
10963,0.1465514729030935,0.262,0.347,0.1,0.3,32.32885270969065,24.10005891612374,705,0.03889705419381297
10964,0.14125229580120396,0.26125229580120396,0.349,0.1,0.3,35.329541324421676,23.701,705,0.03737385209939802
10965,0.14584403165396548,0.26776604748094823,0.33931193669206905,0.1,0.3,31.50327294460556,24.450479308626164,704,0.03796100791349137
10966,0.146,0.26742540292275024,0.34356905219206263,0.1,0.3,35.09893900626294,22.913845260960315,705,0.0377127014613751
10967,0.146,0.2677530899292667,0.3417407302121999,0.1,0.3,34.81415996564536,23.187753658470474,705,0.03787654496463335
10968,0.14644608659631528,0.26277695670184237,0.347,0.1,0.3,33.64585522477554,23.65458347213736,705,0.03938847835092118
10969,0.148,0.262,0.346127269695247,0.1,0.3,35.101,23.501,705,0.03770908989841566
10970,0.144,0.264,0.344,0.1,0.3,33.83027667385522,23.582365291373435,704,0.04
10971,0.14404106018551682,0.264,0.34696920486086236,0.1,0.3,35.20008641087225,23.522784434026036,705,0.04197946990724158
10972,0.1475383610461185,0.268,0.3471534441844741,0.1,0.3,34.82545837295274,23.33337773165912,705,0.03953836104611852
10973,0.14990306589253796,0.2578753704332631,0.34697922840554385,0.1,0.3,35.47909693410746,23.248130556498946,706,0.03801384772963743
10974,0.146,0.268,0.3420094681326995,0.1,0.3,34.88905096272964,23.123015314199254,705,0.038
10975,0.14778835564461162,0.26654602677353395,0.34851534225784464,0.1,0.3,35.301,23.697365066933834,705,0.03951534225784465
10976,0.148,0.26666751906717934,0.34333375953358963,0.1,0.3,34.009011507406925,23.490441603109403,705,0.03955583968905978
10977,0.13329884079356788,0.2492781452697086,0.3356080293490654,0.1,0.3,35.36867136022303,23.129259087391038,398,0.012205710936201142
10978,0.13745301853012498,0.2544843395100417,0.34748433951004165,0.1,0.3,35.39445301853013,23.421763956971958,706,0.03848433951004166
10979,0.14514890913714595,0.262,0.34272336370571893,0.1,0.3,31.964635459400327,24.238703452279847,705,0.03914890913714596
10980,0.14484401971221633,0.264,0.34636698521583775,0.1,0.3,35.12210049280541,23.512183261186866,705,0.037
10981,0.14301190194459387,0.2630119019445939,0.34624107354155453,0.1,0.3,31.55477666104828,24.409205367707774,704,0.03775892645844541
10982,0.14522949764887222,0.2656884929466167,0.3397705023511278,0.1,0.3,31.634370650867286,24.39151556543647,705,0.038
10983,0.1432507154863037,0.26340057238904296,0.34729971380547847,0.1,0.3,35.30729398991505,23.701,706,0.03955042929178222
10984,0.1326096679815651,0.23784758300460873,0.3342193359631302,0.1,0.3,35.40343867192626,22.89815241699539,278,0.0
10985,0.14298318559439815,0.26367227146853395,0.34198318559439816,0.1,0.3,33.27620116335614,23.69605044321681,705,0.038163864265733025
10986,0.14067682931152575,0.2555589431038419,0.3485589431038419,0.1,0.3,35.39520528448079,23.376726626744016,706,0.04
10987,0.14624559085765332,0.262,0.34363161371351997,0.1,0.3,34.10916005023824,23.412139110884453,705,0.038
10988,0.14852875533193252,0.264,0.344,0.1,0.3,35.201,23.55770128732353,705,0.03726437766596626
10989,0.14780445362914368,0.26741336088743106,0.34880445362914364,0.1,0.3,34.8174143941661,23.33361480747756,705,0.03980445362914369
10990,0.142,0.2571170096255104,0.347603737968112,0.1,0.3,35.38350541818316,23.42692524063776,706,0.040558504812755185
10991,0.14055859961567727,0.26207813282090303,0.34748046679477423,0.1,0.3,35.322621005764844,23.555511920138255,705,0.037
10992,0.14581927750583162,0.26,0.3470602408313894,0.1,0.3,35.33900602628208,23.701,705,0.03703012041569473
10993,0.1391126718620242,0.2639248854253172,0.349,0.1,0.3,35.395934349196224,23.701,705,0.037
10994,0.14597677066390202,0.264011614668049,0.344,0.1,0.3,33.15820092229774,23.714087110010368,704,0.037497096332987756
10995,0.1462568839192518,0.2611284419596259,0.34617889510093525,0.1,0.3,32.8025190804481,23.886105177296876,706,0.04056422097981295
10996,0.148,0.2629273640715764,0.344,0.1,0.3,35.10610050239367,23.501463682035787,705,0.03839104610736461
10997,0.1434938317365936,0.25901233652681277,0.34548149520978083,0.1,0.3,35.31519140149764,23.701,705,0.038
10998,0.146,0.2652026849088282,0.33993243836372394,0.1,0.3,31.317444765618934,24.63056194665314,705,0.037533780818138025
10999,0.14528902571115856,0.26271097428884144,0.344,0.1,0.3,34.16434933014229,23.39864451285558,704,0.03871097428884144
11000,0.13871814792402334,0.2526293505631342,0.345077221886035,0.1,0.3,35.339532784165335,23.373316812742072,587,0.025142868297215813
11001,0.144,0.264,0.3451011940399627,0.1,0.3,34.43839355421671,23.440946567558544,704,0.03955952238401491
11002,0.14319265720612384,0.262,0.34639449290459284,0.1,0.3,35.205440385366316,23.59477980731684,705,0.039192657206123846
11003,0.14547622113602696,0.264,0.3425713365919191,0.1,0.3,33.75357262430505,23.599714009775756,705,0.03773811056801348
11004,0.14637703748933578,0.2623770374893358,0.3434344437659963,0.1,0.3,34.16687596776356,23.39805740627666,705,0.03743444376599633
11005,0.137361922676104,0.251708899839184,0.339839504406568,0.1,0.3,35.34030995072367,23.332815399421275,566,0.023055877002264018
11006,0.14547373640118333,0.26226313179940836,0.34439469769911246,0.1,0.3,35.301,23.62844772070799,704,0.037868434100295834
11007,0.14208133473837442,0.2620813347383744,0.347,0.1,0.3,33.93583315770319,23.51035140850303,705,0.037
11008,0.140294201560796,0.262147100780398,0.34422065117059697,0.1,0.3,35.22145544180582,23.585190945707808,705,0.036073550390198994
11009,0.14016361438235683,0.24535321849160163,0.3448922030819336,0.1,0.3,35.488836385617645,23.060298277374024,706,0.0394051979453776
11010,0.14681159080193942,0.264,0.34559420459903023,0.1,0.3,35.20153140153301,23.57171981073107,705,0.037468598466989904
11011,0.14370888749020527,0.2637088874902053,0.345718334382346,0.1,0.3,31.585618271441586,24.40659167191173,704,0.03828166561765397
11012,0.14819997739514834,0.264,0.344,0.1,0.3,35.20145000565121,23.57115003955849,705,0.037549994348787086
11013,0.13606825914476703,0.25407963566889485,0.34698293521380824,0.1,0.3,35.39013311591979,23.397577934484023,706,0.03799431173793608
11014,0.1443145315389871,0.26368546846101293,0.34652820269151935,0.1,0.3,35.202471797308476,23.575157265769494,705,0.037471797308480645
11015,0.15144963336493483,0.262,0.344,0.1,0.3,35.11436356549741,22.90389926672987,705,0.03727518331753258
11016,0.14327395296290055,0.2626369764814503,0.34508907055564914,0.1,0.3,33.89122002259528,23.53434545342454,705,0.03731848824072514
11017,0.146,0.2631946540576123,0.344,0.1,0.3,35.20320801891358,23.575402672971194,705,0.03820801891358163
11018,0.15086469801043317,0.262,0.344,0.1,0.3,35.13600617361397,22.902729396020867,705,0.0375676509947834
11019,0.14270162710729653,0.264,0.3431048813218896,0.1,0.3,33.38049538707306,23.66883003438625,705,0.03870162710729654
11020,0.1448874260145258,0.262,0.34566886097821126,0.1,0.3,35.20277485202905,23.58768202684748,705,0.04
11021,0.144,0.262,0.3433743176497399,0.1,0.3,31.62153288271489,24.476841434934848,705,0.03620856078342002
11022,0.136,0.254,0.347,0.1,0.3,35.40224430053876,23.30563256455853,706,0.03984886010775186
11023,0.14302422309074045,0.264,0.3440726692722214,0.1,0.3,33.45888621104993,23.65495840709816,705,0.03748788845462977
11024,0.14593980753704608,0.2574199725052923,0.347,0.1,0.3,35.45347879023286,23.293212048355723,706,0.038
11025,0.14130536512047734,0.26265268256023866,0.34497902384035795,0.1,0.3,35.21614683311749,23.582410245918688,705,0.03632634128011933
11026,0.13807887495806104,0.2434197492450983,0.34439437479030505,0.1,0.3,35.3945068789842,23.15337786522822,707,0.03723662487418305
11027,0.146,0.2621939447787769,0.344,0.1,0.3,34.132,23.399,705,0.03790302761061156
11028,0.14549015650854558,0.264,0.344,0.1,0.3,35.20187253912714,23.577804139203,705,0.037254921745727206
11029,0.139,0.26240495760886795,0.3474049576088679,0.1,0.3,35.39241735163104,23.701,705,0.03939256358669811
11030,0.144198163206475,0.263801836793525,0.344,0.1,0.3,34.213983574105384,23.398099081603238,704,0.039801836793524996
11031,0.14519758303678662,0.2644012084816067,0.344,0.1,0.3,33.14816888159863,23.71700906361205,704,0.03739969787959833
11032,0.1445479664356104,0.264,0.34658902517329215,0.1,0.3,35.20186300839109,23.572123176213044,705,0.037
11033,0.146,0.2626556836745034,0.344,0.1,0.3,34.132,23.399,705,0.037672158162748284
11034,0.14728091795779355,0.2675206119718624,0.34840076496482797,0.1,0.3,34.85294347675972,23.370393115316546,705,0.039640458978896786
11035,0.146,0.26231989039861325,0.3460403288041603,0.1,0.3,34.67681676450601,23.021127836499154,705,0.03768010960138676
11036,0.1430172128933429,0.26149139355332857,0.34849139355332853,0.1,0.3,35.342237090329995,23.701,705,0.037
11037,0.1365740639478887,0.25112968026055654,0.3452778081563339,0.1,0.3,35.40443515986972,23.267287578787954,706,0.03971296802605565
11038,0.13680997507672332,0.2566479800613787,0.349,0.1,0.3,35.38581615950897,23.415199501534467,705,0.03732399003068932
11039,0.14778965543048533,0.2677896554304854,0.34889482771524266,0.1,0.3,34.84762499064491,23.36699827341039,705,0.04
11040,0.146694879370252,0.263652560314874,0.344,0.1,0.3,33.16744657189199,23.711394202361557,704,0.0375868599212815
11041,0.14577675039734825,0.264,0.3443348744039776,0.1,0.3,35.20188837519867,23.569195510331053,705,0.03755812400662937
11042,0.14521975993646846,0.2618534933756877,0.3442197599364685,0.1,0.3,33.100528162160074,23.75158941229565,704,0.03853662665607808
11043,0.14080131118704128,0.26,0.349,0.1,0.3,35.343,23.701,706,0.038200874124694195
11044,0.144,0.264,0.34485403231932116,0.1,0.3,34.5025532458578,23.448672584279723,704,0.03943064512045256
11045,0.13619307153737162,0.25612871435824774,0.34893564282087614,0.1,0.3,35.38810392693942,23.40562878944976,705,0.037
11046,0.1322361788805784,0.2395276422388432,0.3285092140796144,0.1,0.3,35.401745392960194,22.89676382111942,316,0.0
11047,0.1451163825664265,0.2635581912832133,0.3441163825664265,0.1,0.3,34.63846775544388,23.295080800243046,705,0.03610452179196685
11048,0.1386235293807155,0.26,0.34423382351776827,0.1,0.3,35.342766176482236,23.701,705,0.038844117654821125
11049,0.14463556718807974,0.2657570447920532,0.34619630599006646,0.1,0.3,34.900559790614565,23.3902332460894,705,0.038317783594039874
11050,0.1456057406823105,0.2623942593176895,0.3445913889765342,0.1,0.3,35.282075552750904,23.620960739104696,704,0.038
11051,0.13737301159459483,0.25709840927567584,0.349,0.1,0.3,35.382212725794595,23.426460231891898,705,0.037549204637837924
11052,0.14652679848234484,0.2650535969646897,0.3460535969646897,0.1,0.3,34.70814846416987,23.30975494308793,705,0.03631699620586212
11053,0.13644553860487757,0.2517723069756122,0.3456633841853673,0.1,0.3,35.404113846512196,23.27416368463905,706,0.03977723069756122
11054,0.1460634816941137,0.26296825915294314,0.347,0.1,0.3,33.653698625270664,23.648079188799933,705,0.038031740847056864
11055,0.146,0.2649958236415275,0.34398747092458243,0.1,0.3,35.05540603193437,22.901497911820766,705,0.036497911820763736
11056,0.14377864482839167,0.262,0.3456660163787062,0.1,0.3,32.18172792236748,24.153128235360736,706,0.04
11057,0.1427389403343905,0.264,0.3432168210031715,0.1,0.3,33.3895625012569,23.66722556562121,705,0.037630529832804745
11058,0.148,0.262,0.34512908621505245,0.1,0.3,35.101,23.501,705,0.03737636207168417
11059,0.14897255460365405,0.2640182969308973,0.34551372269817293,0.1,0.3,35.08592681227641,22.903486277301827,705,0.037
11060,0.14188252566194667,0.25992168377463115,0.34703915811268443,0.1,0.3,35.3027621150708,23.600966714393504,705,0.037
11061,0.146,0.2643278837873445,0.3446721162126555,0.1,0.3,34.670508629832995,23.28491780129616,705,0.03524591284050839
11062,0.14383652600124122,0.26314261366811476,0.3450408684996897,0.1,0.3,35.067335469613504,23.20069646881792,706,0.03804086849968969
11063,0.148,0.26389768843088374,0.3441534673536744,0.1,0.3,35.195884421544186,23.551288743418418,705,0.03705115578455815
11064,0.14706781131084262,0.268,0.34527124524337055,0.1,0.3,34.81063605629154,23.30114507479272,705,0.03906781131084263
11065,0.14752343631334133,0.26247656368665867,0.346285154470012,0.1,0.3,33.59219721133536,23.683144536589964,705,0.039119140921664665
11066,0.14332732030226952,0.2653273203022696,0.3430045097732978,0.1,0.3,34.89125705707798,23.349606926246736,705,0.03733183007556738
11067,0.14587580201027814,0.26187580201027816,0.34431049497430466,0.1,0.3,32.068282768818015,24.192094179405984,706,0.04
11068,0.14475256861242503,0.264,0.3447422941627249,0.1,0.3,33.72535017588457,23.606226882488173,705,0.03737628430621251
11069,0.1415430613644365,0.2596953742429577,0.3442284693177817,0.1,0.3,35.36143700605634,23.49138435607394,706,0.04169537424295768
11070,0.144,0.2638418443545643,0.347,0.1,0.3,35.20192092217728,23.57673971209979,705,0.03723723346815351
11071,0.142,0.25908010454891756,0.34514986931385305,0.1,0.3,35.3668191113342,23.476002613722937,706,0.04154005227445877
11072,0.14397997961883963,0.262,0.34601001019058014,0.1,0.3,32.587266878285604,23.98237139610948,706,0.04032999660313994
11073,0.14677049955741903,0.2629180017703239,0.3463114986722571,0.1,0.3,32.14698823577916,24.18226012392267,705,0.03845900088516193
11074,0.1422300825983154,0.264,0.34434512389747307,0.1,0.3,34.95225652806884,23.409194710905897,705,0.03734512389747311
11075,0.14104030485182142,0.26,0.3486532317160595,0.1,0.3,35.31272167668502,23.701,705,0.037826615858029766
11076,0.14479883631719584,0.264,0.344,0.1,0.3,34.18665294756759,23.398399418158597,704,0.03880174552420624
11077,0.14037662466547005,0.25950129973237607,0.349,0.1,0.3,35.36298960214099,23.4865324933094,705,0.03875064986618802
11078,0.1459162423955654,0.26208375760443464,0.3441256364066519,0.1,0.3,35.20487436359335,23.575958121197782,705,0.03987436359334809
11079,0.14212097825381118,0.262,0.3469395108730944,0.1,0.3,32.30252983587541,24.109712989613932,706,0.04002016304230186
11080,0.13269512401746325,0.238,0.32952437991268385,0.1,0.3,35.401695124017465,22.896609751965073,318,0.0
11081,0.14623943630624361,0.264,0.344,0.1,0.3,35.201880281846876,23.57248591878444,705,0.037
11082,0.146492278416236,0.26347683524870796,0.344,0.1,0.3,34.10615538314761,23.42041411110627,705,0.03849227841623599
11083,0.1495260648632483,0.2615260648632483,0.3447109027051275,0.1,0.3,33.16165861605133,23.722222821700836,704,0.03823696756837584
11084,0.14745527378992648,0.26272763689496326,0.344,0.1,0.3,35.203544726210076,23.57308945242015,705,0.039272363105036755
11085,0.148,0.26491005714622656,0.3424550285731133,0.1,0.3,33.98528577147406,23.49629980951258,705,0.038970019048742185
11086,0.14465231908395854,0.264,0.3460215213740621,0.1,0.3,35.20132615954198,23.539960296182922,705,0.0403692022901036
11087,0.13115057421847068,0.24054827734458797,0.33172586132770604,0.1,0.3,35.401,22.898424712890765,259,0.0
11088,0.13975178569260632,0.26150357138521263,0.34749642861478736,0.1,0.3,35.30916964383272,23.704758928463033,706,0.03925535707781893
11089,0.13884679871263633,0.2568467987126363,0.3455766006436818,0.1,0.3,35.376868140628396,23.446446645210607,706,0.039897865808424214
11090,0.136,0.25467913832206873,0.347,0.1,0.3,35.39232086167793,23.399,706,0.038
11091,0.14560105183038813,0.2601139851913177,0.347,0.1,0.3,35.34290662237861,23.701,705,0.037170977786976506
11092,0.13313945067894256,0.2403373075412337,0.33575565957806136,0.1,0.3,35.40937186847718,22.899,295,0.0
11093,0.14735285255795053,0.26232357372102477,0.34448536058153706,0.1,0.3,35.30183821313949,23.701,706,0.03832357372102473
11094,0.1362959460981493,0.2561972973987662,0.3489013513006169,0.1,0.3,35.38656080852776,23.40916081603646,705,0.037
11095,0.146,0.26548786085115206,0.3454635825534561,0.1,0.3,35.066476869150925,22.901743930425578,705,0.03674393042557601
11096,0.136,0.2558006974900746,0.347,0.1,0.3,35.39219581505955,23.38893522324877,706,0.03819930250992536
11097,0.136,0.2546149121350669,0.347,0.1,0.3,35.3993105271896,23.329053062820876,706,0.039385087864933124
11098,0.14524568528355614,0.2612456852835562,0.3477543147164438,0.1,0.3,32.346284264177804,24.093086294328877,705,0.04
11099,0.144,0.2642378299835154,0.3462865100494539,0.1,0.3,33.664487527184214,23.62322668929116,705,0.04
11100,0.1427097278162621,0.262,0.3459838520689017,0.1,0.3,35.299354863908135,23.704306420114836,706,0.039322568045934474
11101,0.144,0.262,0.3418906689234049,0.1,0.3,31.803029229523375,24.32409518483123,705,0.037406220717730046
11102,0.136,0.254,0.347,0.1,0.3,35.39363204453254,23.392616350221402,706,0.038126408906506884
11103,0.146,0.2637064085486885,0.3418807743539346,0.1,0.3,34.97075861232196,22.921991788768775,705,0.03629359145131152
11104,0.14239639561741776,0.2658018021912911,0.344,0.1,0.3,33.112103593574254,23.727513516434684,704,0.03704954945217722
11105,0.14386062191874596,0.2632090671218811,0.34539546643905944,0.1,0.3,32.81581266971626,23.852731357596607,704,0.037
11106,0.148520752946953,0.2643194980353647,0.3457396235265235,0.1,0.3,35.084722007858545,22.903260376473476,705,0.037
11107,0.144,0.264,0.344,0.1,0.3,33.748629324131535,23.620694915359472,704,0.04
11108,0.1392360452305694,0.256,0.34807868174352313,0.1,0.3,35.39531472697409,23.449698041945588,706,0.039078681743523136
11109,0.1450550841753606,0.2649449158246394,0.3425826262630409,0.1,0.3,33.47927010102274,23.69425212121088,705,0.03973622895615985
11110,0.14293853336738924,0.264,0.3438156001021678,0.1,0.3,33.43806360827559,23.658643065202263,705,0.03753073331630537
11111,0.14673506129064945,0.26363246935467527,0.3415512959679871,0.1,0.3,35.05780831855942,22.901,705,0.03636753064532472
11112,0.14417908984565891,0.264,0.3467313652315116,0.1,0.3,35.202,23.575,705,0.037
11113,0.148,0.26634760875949876,0.34317380437974937,0.1,0.3,34.00469271825323,23.49150797080167,705,0.03944920291983291
11114,0.14033924634166703,0.2560683670736119,0.3427291207319449,0.1,0.3,35.26479230975277,23.369167418304187,570,0.026407613415278964
11115,0.1457928340858359,0.264,0.344,0.1,0.3,35.20194820852146,23.5761394125279,705,0.03710358295708204
11116,0.1429761972952556,0.264,0.3454642959428834,0.1,0.3,34.966059649962226,23.406583309466605,705,0.03846429594288342
11117,0.14609616176787218,0.26228848530361654,0.344,0.1,0.3,34.12695150718671,23.40318303690244,705,0.03809616176787218
11118,0.142,0.264,0.341,0.1,0.3,33.21,23.699,705,0.038
11119,0.14551355431656093,0.264,0.34586483426257925,0.1,0.3,35.20162161142086,23.567053839838053,705,0.037
11120,0.14485565718039073,0.2636185523934636,0.344,0.1,0.3,35.20600519986863,23.57709796183595,705,0.036809276196731786
11121,0.1486274220611246,0.264,0.344,0.1,0.3,35.20134314448472,23.570402011393032,705,0.03765685551528115
11122,0.1464167237471469,0.2624167237471469,0.344,0.1,0.3,35.204166552505704,23.571416038781383,705,0.039374914379279626
11123,0.14730570374641494,0.26234714812679255,0.34452072219018876,0.1,0.3,35.101,23.501,705,0.037
11124,0.13209373937012933,0.238,0.33253130314935336,0.1,0.3,35.40109373937013,22.89781252125974,274,0.0
11125,0.1481915900922192,0.2647126148616712,0.344,0.1,0.3,35.14177805633718,22.90778153715418,705,0.038
11126,0.14444184801774324,0.26566277202661487,0.34211630396451354,0.1,0.3,31.50572676596895,24.436808018172997,704,0.03761046200443581
11127,0.14593724488923135,0.2630313775553843,0.347,0.1,0.3,35.15256887776921,23.512345153109226,705,0.040062755110768636
11128,0.148,0.26279700702460923,0.344,0.1,0.3,35.10538353863535,23.501398503512306,705,0.03819551053691385
11129,0.1436888751876676,0.264,0.34606662556300277,0.1,0.3,33.62039667060323,23.626378366930293,705,0.0371555624061662
11130,0.1456839790151427,0.26536795803028546,0.34352596852271405,0.1,0.3,31.711807647311296,24.38172491927985,705,0.039683979015142715
11131,0.136,0.25474783002909124,0.347,0.1,0.3,35.39851301982545,23.33576541646911,706,0.03925216997090875
11132,0.14889962145299604,0.25658522758242347,0.3467642045970706,0.1,0.3,35.480100378547,23.228778413736354,706,0.03815719693528628
11133,0.144,0.264,0.3468499500932114,0.1,0.3,34.780450238232156,23.509148053635247,704,0.03886001996271543
11134,0.148,0.2626013404927564,0.344,0.1,0.3,35.10430737271016,23.50130067024638,705,0.037902010739134614
11135,0.14406716093082503,0.262,0.3468992586037624,0.1,0.3,35.20113432186165,23.59629481022634,705,0.04
11136,0.147637677742058,0.263637677742058,0.344,0.1,0.3,35.201724644515885,23.55798554483736,705,0.037543483386913004
11137,0.14306081610520058,0.26364639463159983,0.3415304080526003,0.1,0.3,33.2087623812106,23.700414421473603,705,0.03853040805260029
11138,0.14232607796819852,0.26216303898409926,0.34675544152385107,0.1,0.3,33.961162625521226,23.49727741435069,705,0.037
11139,0.1437616488064079,0.2604767023871842,0.347,0.1,0.3,35.301880824403206,23.605880824403204,705,0.037880824403203964
11140,0.1476222303806077,0.2668666911418232,0.344,0.1,0.3,34.04683290501809,23.469567021556436,705,0.03962223038060773
11141,0.14648088512440993,0.26324044256220497,0.3432786723133851,0.1,0.3,35.301,23.63390141238739,705,0.03737977871889751
11142,0.14153166774873363,0.2633755569983115,0.3471561107504221,0.1,0.3,35.308024983768995,23.588920592706522,705,0.037
11143,0.14326661508558977,0.2632666150855898,0.3426888201141197,0.1,0.3,34.61831980650845,23.323977330741776,705,0.04
11144,0.1473081268007268,0.2623459365996366,0.34451890489945486,0.1,0.3,35.101,23.501,705,0.037
11145,0.1436724285695907,0.2586551428608186,0.3460172857087721,0.1,0.3,35.316888071411114,23.701,705,0.038
11146,0.148,0.26287812631817303,0.3456828105227404,0.1,0.3,35.14490631590865,23.524270347431585,705,0.03756093684091348
11147,0.14891739753419497,0.26508260246580506,0.344,0.1,0.3,35.102220273242146,22.910651437853975,705,0.037513767077634166
11148,0.1373303477289495,0.25666517386447474,0.3486674130677626,0.1,0.3,35.37619988151543,23.43342274748657,705,0.03716629346611869
11149,0.136,0.254,0.347,0.1,0.3,35.40261155680303,23.30192327628934,706,0.03992231136060707
11150,0.1345019000924677,0.25640152007397415,0.349,0.1,0.3,35.392463898243115,23.158388544309,707,0.04
11151,0.14576439351983228,0.2641178032400839,0.344,0.1,0.3,33.15546656656784,23.714883524300628,704,0.03747054918997904
11152,0.14168321021064983,0.2597888068070999,0.34415839489467503,0.1,0.3,35.3606895455432,23.493720170177497,706,0.0417888068070999
11153,0.1399241822435386,0.26184836448707716,0.34715163551292283,0.1,0.3,35.301411799040764,23.705620911217693,706,0.039772546730615706
11154,0.1445710491935646,0.2634289508064354,0.3461434262096531,0.1,0.3,35.20214209838713,23.538132803629463,705,0.04142895080643541
11155,0.142,0.2591877224292685,0.34501534696341435,0.1,0.3,35.367122775707315,23.497781583643903,706,0.041593861214634265
11156,0.1341914044697038,0.23745214888257404,0.3373828089394076,0.1,0.3,35.40976561787882,22.898547851117428,306,0.0
11157,0.146,0.2640932327465197,0.34543007544011023,0.1,0.3,32.01925419391895,24.245458619721575,705,0.04
11158,0.1413186911828453,0.2613186911828453,0.347,0.1,0.3,35.27069206602029,23.590076871290062,704,0.03732967279571132
11159,0.146,0.2622054020499342,0.34115405153745065,0.1,0.3,31.13488599826543,24.81255982604469,705,0.03715405153745065
11160,0.14593915956883577,0.262,0.34404563032337315,0.1,0.3,32.05749832479194,24.195798401484506,706,0.04
11161,0.144,0.264,0.347,0.1,0.3,33.696,23.613,705,0.039234436868026856
11162,0.14916811460945884,0.2628318853905412,0.3446239140429058,0.1,0.3,35.14928257871282,22.901207971347635,705,0.03779202865236471
11163,0.14292144634489187,0.262,0.3460785536551081,0.1,0.3,33.946,23.506,705,0.03715357439081531
11164,0.145203863820911,0.262,0.34519420426863345,0.1,0.3,35.203407727641824,23.584359429880436,705,0.04
11165,0.14764492198333498,0.2631775390083325,0.344,0.1,0.3,33.17967837053544,23.707831542562495,704,0.03770561524791687
11166,0.14374559835541895,0.26374559835541894,0.34887279917770947,0.1,0.3,35.20748724193682,23.593254401644582,704,0.03793639958885474
11167,0.14306180453012005,0.264,0.344,0.1,0.3,35.20126545113253,23.59116007508434,705,0.03846909773493998
11168,0.146,0.26649898923315657,0.34625151615026517,0.1,0.3,35.08598382773051,22.905492924632096,705,0.03724949461657827
11169,0.136,0.254,0.347,0.1,0.3,35.397571364462046,23.352829218933344,706,0.038914272892409035
11170,0.14438395136214827,0.2621279837873828,0.3468080243189258,0.1,0.3,35.201,23.59514423508295,705,0.03987201621261724
11171,0.14257106968712221,0.262,0.3465716977346583,0.1,0.3,33.97255474045118,23.490723885869482,705,0.037142767421780555
