,Injection_Velocity_1,Injection_Velocity_2,Injection_Velocity_3,Spray_Time_1,Spray_Time_2,Humidity,Temperature,Casting_Pressure,Pressure_Increase_Time
9349,0.14834952367524054,0.26282523816237974,0.3427621427564304,0.1,0.3,35.11229642403937,22.901,705,0.037174761837620265
9350,0.145456459203015,0.2632717703984925,0.3450923444022612,0.1,0.3,33.6057334924098,23.686722966793216,704,0.03963588519924625
9351,0.13580664722624725,0.23706445092458425,0.3401621379804047,0.1,0.3,35.416033236131234,22.898806647226248,339,0.0
9352,0.14673954989981103,0.261260450100189,0.3460546624248583,0.1,0.3,33.19349195240311,23.763282959819946,704,0.03931511252504724
9353,0.143573749334197,0.260852501331606,0.347,0.1,0.3,35.3017868746671,23.6057868746671,705,0.03778687466709851
9354,0.14582752262112245,0.264,0.3442587160683163,0.1,0.3,35.20191376131056,23.57051558814918,705,0.03743119344719388
9355,0.14406674833934116,0.2640667483393412,0.3437556644524549,0.1,0.3,34.65579271389248,23.330911818940955,705,0.04
9356,0.144,0.2645861602925616,0.34524151912231527,0.1,0.3,33.61833376123559,23.63820489258015,705,0.04
9357,0.14634658180690652,0.26282670909654676,0.34524006364482007,0.1,0.3,35.101,23.501,705,0.037
9358,0.14261103908949288,0.264,0.3449165586342393,0.1,0.3,34.95930422315562,23.407861363186775,705,0.037916558634239345
9359,0.14284145218626873,0.26284145218626875,0.347,0.1,0.3,33.84081847671641,23.551017691965377,705,0.0382621782794031
9360,0.1403089500402966,0.2623089500402966,0.34446342506044486,0.1,0.3,35.235049051571565,23.588935025382817,705,0.03615447502014829
9361,0.14398955508472855,0.262,0.344,0.1,0.3,35.21103133474581,23.579350741525452,705,0.03865970338981904
9362,0.144,0.264,0.3449509044146242,0.1,0.3,34.534262711720345,23.45442032860104,704,0.03936606372358382
9363,0.136,0.254,0.347,0.1,0.3,35.3984460893977,23.343994497083205,706,0.03908921787954045
9364,0.14229420432877363,0.26141159134245273,0.341882612986321,0.1,0.3,35.30379494112335,23.701,705,0.038
9365,0.14552706348981995,0.26247293651018005,0.34470940476527007,0.1,0.3,35.20429059523473,23.57576353174491,705,0.039290595234729934
9366,0.14276133530365406,0.2645075568691027,0.3446344460863784,0.1,0.3,34.93429596453423,23.404289985222594,705,0.037380667651827036
9367,0.14585253871502268,0.2627158204283258,0.34292626935751136,0.1,0.3,33.20550537149914,23.704136718286698,705,0.03992626935751134
9368,0.1428491972957872,0.264,0.3435475918873616,0.1,0.3,33.41635494287629,23.66248451628115,705,0.03884919729578721
9369,0.14943010388215175,0.264,0.344,0.1,0.3,35.201,23.564010727175063,705,0.037715051941075876
9370,0.14025843381630987,0.25541947793876996,0.34841947793876993,0.1,0.3,35.393,23.399,706,0.03941947793876996
9371,0.14057591815701492,0.2559067156438535,0.34108567681666213,0.1,0.3,35.26632219300619,23.364329486070012,590,0.026171353633324287
9372,0.14536973703932488,0.262,0.3460546055589873,0.1,0.3,34.601121712991564,23.086385184105403,705,0.038315131480337564
9373,0.14654126149756128,0.26227063074878065,0.344,0.1,0.3,35.20445873850244,23.574917477004877,705,0.03972936925121936
9374,0.14401304845869772,0.2633289838471008,0.34500652422934885,0.1,0.3,34.99933273569679,23.440531234956914,705,0.03733550807644962
9375,0.14460511483763938,0.2608683716125465,0.344,0.1,0.3,35.33425140904242,23.586705532867192,706,0.040263256774907066
9376,0.1485204137580207,0.26273979312098966,0.3428903103185155,0.1,0.3,35.118063964333196,22.901,705,0.03726020687901035
9377,0.13585995672377213,0.25623249459047154,0.34876750540952844,0.1,0.3,35.410951041733156,23.148368438952115,706,0.03976750540952848
9378,0.1464297882792354,0.2654212703245876,0.34243830623388316,0.1,0.3,31.838664646082844,24.30845071473538,705,0.038
9379,0.148,0.262,0.3463509253369816,0.1,0.3,33.64991546468702,23.662068655661965,705,0.03889182088949693
9380,0.14276500984759796,0.264,0.344,0.1,0.3,35.201191252461896,23.592792445838214,705,0.038617495076201006
9381,0.13132975228187993,0.24001074315436016,0.3319946284228199,0.1,0.3,35.401,22.89833512385906,261,0.0
9382,0.14293444345223325,0.26346722172611664,0.3462008325891749,0.1,0.3,35.207594171875776,23.577930280506358,705,0.03673361086305831
9383,0.14431013838285278,0.262,0.3443101383828528,0.1,0.3,31.76575332842964,24.364570648238494,705,0.03620675892190186
9384,0.13923977588129197,0.260053283529176,0.34886679117706,0.1,0.3,35.3419076876519,23.701,706,0.037026641764587996
9385,0.142,0.26,0.3465187332538641,0.1,0.3,35.350940053587635,23.600756823456113,706,0.04048876004768152
9386,0.146,0.26040170120508266,0.347,0.1,0.3,32.461517491553494,24.01167060001093,704,0.03760255180762401
9387,0.1433950454693083,0.26279009093861666,0.34609256820396245,0.1,0.3,35.31854368139006,23.63989959240014,706,0.040604954530691684
9388,0.14664005317345596,0.263280106346912,0.3480560212693824,0.1,0.3,35.30996779794087,23.701,705,0.039056021269382395
9389,0.144,0.262,0.34359443639283926,0.1,0.3,31.72465592592939,24.37975158883275,705,0.03627037573810713
9390,0.14488813876641637,0.262,0.3427762775328328,0.1,0.3,31.974260352407736,24.242599812781435,705,0.038
9391,0.144,0.264,0.3467272513968142,0.1,0.3,35.1157202905572,23.55981691621098,704,0.038181832402123826
9392,0.14664961987585776,0.26173231966895405,0.3474330799172385,0.1,0.3,35.33155494161385,23.701,705,0.037649619875857764
9393,0.14190656521287714,0.2623252521703017,0.34783737391484915,0.1,0.3,35.318584852211835,23.701,706,0.038743939127726286
9394,0.142,0.2605179612892022,0.347,0.1,0.3,35.301,23.605,705,0.037
9395,0.1401623764274294,0.2601623764274294,0.3483504942902825,0.1,0.3,35.30651287071771,23.701,705,0.038
9396,0.142,0.26,0.344822567556721,0.1,0.3,35.35636778381849,23.532231729291528,706,0.041506459465967385
9397,0.14262858857021402,0.26505711714467894,0.3444714414276605,0.1,0.3,33.0086258887615,23.770801139919232,704,0.037
9398,0.14366024620807788,0.25816987689596105,0.347169876895961,0.1,0.3,35.31889580017625,23.701,705,0.038
9399,0.14013170678413114,0.262,0.344,0.1,0.3,35.222604879647605,23.585780488693114,705,0.036087804522754084
9400,0.14105022316470217,0.26105022316470217,0.349,0.1,0.3,35.32590401696464,23.701,705,0.037474888417648906
9401,0.14296366148971967,0.262,0.3438909844691591,0.1,0.3,35.301,23.6937725388271,705,0.038
9402,0.14233496681878718,0.2656650331812128,0.344,0.1,0.3,33.18973680424044,23.72246814703365,704,0.03750245022818079
9403,0.14793105252644773,0.26,0.347,0.1,0.3,32.98790128819253,23.803825799881675,704,0.03893105252644775
9404,0.1301452544081947,0.24383053652377287,0.3302662997483569,0.1,0.3,35.40138734508852,22.899,250,0.0
9405,0.13670950103193538,0.25423650034397843,0.3472365003439784,0.1,0.3,35.393709501031935,23.41011551616699,706,0.038236500343978456
9406,0.14667604402927814,0.2666760440292782,0.3472347253723709,0.1,0.3,34.77799472870453,23.35352571492041,705,0.04
9407,0.14214556967461528,0.264,0.3442183545119229,0.1,0.3,34.95069303898038,23.409490506138848,705,0.03721835451192293
9408,0.1425941441898949,0.26,0.3457228040712106,0.1,0.3,35.34127719592879,23.701,705,0.03785146395252627
9409,0.1406733879015514,0.2613387103212411,0.3483306448393794,0.1,0.3,35.32894354162697,23.701,706,0.038004032740930845
9410,0.14197752915739428,0.26298876457869713,0.347,0.1,0.3,35.29948314686805,23.703528088553256,706,0.04
9411,0.146,0.26625042936094195,0.34337392659764515,0.1,0.3,31.663960498793344,24.404761592745434,705,0.03974957063905807
9412,0.14374065421382842,0.2637406542138284,0.3488703271069142,0.1,0.3,35.20761331754738,23.593259345786173,704,0.03793516355345711
9413,0.1474616263780379,0.26284612454065404,0.344,0.1,0.3,33.37541734769786,23.69519243956706,704,0.03884612454065403
9414,0.1365886471604285,0.24693973493850022,0.3457641910494643,0.1,0.3,35.402,23.135,707,0.038058514629678616
9415,0.148,0.26273543729170085,0.34589684406244875,0.1,0.3,35.13777186458504,23.52048908823007,705,0.03763228135414959
9416,0.144,0.264,0.347,0.1,0.3,35.20146585297098,23.547224354491178,705,0.03967073514507909
9417,0.14247815116965937,0.264,0.34471722675448907,0.1,0.3,34.956845796638696,23.408326470906193,705,0.03771722675448909
9418,0.144,0.264,0.3441660900139586,0.1,0.3,34.2554872067303,23.404477510544385,704,0.03993356399441656
9419,0.1455093712215194,0.26550937122151946,0.3452453143892403,0.1,0.3,33.99337651149051,23.49430209592827,705,0.03875468561075972
9420,0.14443496740083137,0.2644349674008314,0.34721748370041566,0.1,0.3,34.96923243171986,23.3988678096921,705,0.04
9421,0.148,0.262,0.3464087335856434,0.1,0.3,35.101,23.501,705,0.03780291119521448
9422,0.14145417903432897,0.256,0.34881805967810964,0.1,0.3,35.39281805967811,23.399,706,0.03981805967810966
9423,0.14902077243157658,0.2635103862157883,0.344,0.1,0.3,35.20197922756842,23.56995845513685,705,0.038489613784211715
9424,0.1465682725804649,0.2631365451609298,0.3480273090321859,0.1,0.3,35.31024056419423,23.701,705,0.03902730903218596
9425,0.146,0.2626643706930081,0.3414982780197561,0.1,0.3,31.201665935832676,24.762417501788867,705,0.037498278019756054
9426,0.14015131497698421,0.25538377165899473,0.3483837716589947,0.1,0.3,35.393,23.399,706,0.03938377165899474
9427,0.144,0.264,0.3452129030241385,0.1,0.3,34.620023589901336,23.46996557943222,704,0.03919139798390766
9428,0.1445429761002007,0.26072851194989966,0.34481446415030104,0.1,0.3,35.32579401697696,23.701,705,0.03736425597494982
9429,0.14858771504939522,0.26329385752469764,0.344,0.1,0.3,35.202412284950604,23.57082456990121,705,0.038706142475302394
9430,0.14513765303693574,0.26113765303693576,0.3461558674076606,0.1,0.3,32.15316990075239,24.16293729495896,706,0.04
9431,0.13814120841650426,0.26,0.34435302104126064,0.1,0.3,35.34045824850293,23.701,705,0.03892939579174787
9432,0.136,0.2555944290691009,0.347,0.1,0.3,35.39343342558539,23.378518667989596,706,0.03840557093089908
9433,0.146,0.2666322322098232,0.3460516516852652,0.1,0.3,35.088115715357176,22.906425625468763,705,0.03731611610491159
9434,0.14285680389940733,0.263285205849111,0.341,0.1,0.3,34.605695812517695,23.294792917137595,705,0.039571598050296336
9435,0.14425171829754382,0.262,0.3453112112768421,0.1,0.3,32.15452619789123,24.16247143637649,706,0.04
9436,0.1420349693364344,0.264,0.3411049080093032,0.1,0.3,33.21849754875356,23.69749631853332,705,0.038034969336434396
9437,0.1465868516907219,0.26560876553951873,0.346706574154639,0.1,0.3,35.07956493784193,22.90229342584536,705,0.037
9438,0.14686679552562384,0.264,0.34556660223718805,0.1,0.3,35.20152220074573,23.571655405220106,705,0.03747779925427064
9439,0.13325715294482862,0.2379142823517238,0.3291143294275906,0.1,0.3,35.403285764724146,22.89625715294483,339,0.0
9440,0.14752214144769807,0.26647785855230194,0.34176107072384904,0.1,0.3,34.85741980648672,23.146058052065587,705,0.03774630975871699
9441,0.1376691325380687,0.2456543373096566,0.341992602385794,0.1,0.3,35.40717283134517,23.208701409213326,706,0.03916543373096566
9442,0.1463463205731239,0.26469264114624785,0.3415194808596859,0.1,0.3,33.81780955250018,23.576125528764745,705,0.03834632057312392
9443,0.14929126757769862,0.2637637558592329,0.3443543662111507,0.1,0.3,35.201,23.571425540041126,705,0.03823624414076712
9444,0.146,0.26759709527737846,0.34000726180655394,0.1,0.3,31.540067234481185,24.44112157248922,705,0.03840290472262157
9445,0.136,0.25574614281429137,0.347,0.1,0.3,35.39125385718571,23.399,706,0.038
9446,0.146,0.26531630904710257,0.3436836909528974,0.1,0.3,34.69917296236598,23.26959720976991,705,0.035987231785326944
9447,0.142,0.26,0.34808711804785114,0.1,0.3,35.34592122224688,23.664119569133188,706,0.0395477291712893
9448,0.14196169921822116,0.26,0.34835886718785253,0.1,0.3,35.3407277148538,23.533300605449888,705,0.038679433593926275
9449,0.14756808256730702,0.2618560275224357,0.344,0.1,0.3,35.306103215610584,23.686458779766003,706,0.03828794495512864
9450,0.14351754349839077,0.2630350869967816,0.3474824565016092,0.1,0.3,35.3111315865338,23.701,706,0.03975877174919539
9451,0.144,0.262,0.3416320991093889,0.1,0.3,31.814923440968112,24.315648570906706,705,0.03757860059374075
9452,0.144,0.264,0.347,0.1,0.3,33.696,23.613,705,0.03811090139077081
9453,0.13957270201070726,0.2583818013404715,0.34521364899464635,0.1,0.3,35.37194558927623,23.458545033511786,706,0.040381801340471514
9454,0.14394411260679305,0.264,0.34691616891018956,0.1,0.3,35.09672461441967,23.498457123609086,705,0.037
9455,0.14533898537729728,0.26099152193405406,0.34650423903297295,0.1,0.3,32.584448788452974,23.95104252759027,704,0.037
9456,0.14035757985619926,0.2616424201438008,0.3473575798561992,0.1,0.3,35.30604554676449,23.7051060503595,706,0.03982121007190038
9457,0.146,0.26365859435130495,0.344,0.1,0.3,34.132,23.399,705,0.03717070282434753
9458,0.14580915539482028,0.26009542230258986,0.3467137330922304,0.1,0.3,35.3381392650995,23.701,705,0.037047711151294925
9459,0.14579026935952372,0.26158053871904746,0.34771610774380945,0.1,0.3,35.31319697643381,23.701,705,0.038716107743809486
9460,0.15126418695733737,0.262,0.344,0.1,0.3,35.12122508257852,22.903528373914675,705,0.037367906521331304
9461,0.136,0.25477065086780526,0.347,0.1,0.3,35.398376094793164,23.336917868824166,706,0.03922934913219474
9462,0.146,0.2621504927751535,0.344,0.1,0.3,34.132,23.399,705,0.03792475361242326
9463,0.1452682768161821,0.26580483044854636,0.3408293079595447,0.1,0.3,31.577269903157514,24.430414166077373,705,0.03726827681618212
9464,0.14287096987923462,0.2634354849396173,0.34615322740942595,0.1,0.3,35.20792740813402,23.578104832832103,705,0.03671774246980865
9465,0.14145587446674984,0.26,0.347,0.1,0.3,35.30154412553325,23.602823497867,704,0.037
9466,0.14695968564690165,0.262,0.3425604715296475,0.1,0.3,34.04274923483814,23.45034318210924,705,0.038
9467,0.14522291536205106,0.26122291536205106,0.34594271159487233,0.1,0.3,32.14336473336413,24.166305156801016,706,0.04
9468,0.148,0.262,0.34491865856059456,0.1,0.3,35.101,23.501,705,0.037306219520198185
9469,0.14008086802639716,0.26002695600879905,0.3469595659868014,0.1,0.3,35.3029730439912,23.597471730153984,704,0.03701347800439952
9470,0.1451742931140748,0.262,0.3428257068859252,0.1,0.3,31.470749946147016,24.56601251880702,705,0.03678286207604986
9471,0.13910184499611195,0.26,0.34441319187354197,0.1,0.3,35.34258680812646,23.701,705,0.03872453875097201
9472,0.1452399998367502,0.26571999951025066,0.3409000004081245,0.1,0.3,31.580140016569853,24.42957999518413,705,0.03723999983675021
9473,0.14341290486468122,0.2620185539182992,0.3465596786485109,0.1,0.3,35.22055802108594,23.52631707417365,677,0.03521129810723587
9474,0.1412099616565209,0.26040332055217363,0.34639501917173954,0.1,0.3,35.302596679447824,23.60405810966304,704,0.03720166027608681
9475,0.14639561004953597,0.2656263397027841,0.339791220099072,0.1,0.3,31.345547200284678,24.603518648972283,705,0.038
9476,0.148,0.2622940256740957,0.34655896148885645,0.1,0.3,35.11570128370479,23.508791680363537,705,0.03785298716295215
9477,0.13224332655597373,0.238,0.3317833672201313,0.1,0.3,35.40124332655598,22.89751334688805,285,0.0
9478,0.14778139840342122,0.26,0.347,0.1,0.3,32.94861708089807,23.8186415580613,704,0.03878139840342122
9479,0.15155238309143595,0.262,0.344,0.1,0.3,35.11056182561687,22.904104766182872,705,0.037223808454282026
9480,0.1459457150240499,0.264,0.34554071373196255,0.1,0.3,35.106350716316136,23.501486428756014,705,0.03845928626803744
9481,0.1408735934232816,0.2622183983558204,0.3436724024662694,0.1,0.3,35.231517535876996,23.587747186846563,705,0.036109199177910195
9482,0.144,0.2608189620704258,0.347,0.1,0.3,35.30660993016548,23.690428892235904,705,0.038
9483,0.1421683966314758,0.262,0.347,0.1,0.3,32.288209915786894,24.11631603368524,705,0.04
9484,0.1431131434421644,0.2603710478140548,0.344,0.1,0.3,35.34842513729944,23.536475829219533,706,0.041257904371890405
9485,0.14043233747740247,0.25547744582580084,0.3484774458258008,0.1,0.3,35.397432337477404,23.468439953812638,706,0.03947744582580082
9486,0.1373938194941664,0.256,0.34746460649805544,0.1,0.3,35.39285842599222,23.42083650540861,706,0.03846460649805546
9487,0.13995387323502065,0.2567442341543776,0.3482557658456224,0.1,0.3,35.43065301494354,23.17779346387671,706,0.03925576584562242
9488,0.1469549334484837,0.2630450665515163,0.341,0.1,0.3,33.856124276569595,23.552505461542474,705,0.038
9489,0.1471427369269181,0.2662858946096229,0.344,0.1,0.3,35.12656968544031,22.911714736524058,705,0.038
9490,0.13979361043599856,0.256,0.3482645368119995,0.1,0.3,35.396058147248,23.458433230163976,706,0.03926453681199952
9491,0.14561414000950118,0.2652282800190024,0.3434212100142518,0.1,0.3,31.612529021833733,24.474593208114012,705,0.0394212100142518
9492,0.14651781066324815,0.262,0.347,0.1,0.3,32.332218933675186,24.098712426529925,705,0.038964378673503684
9493,0.144,0.264,0.347,0.1,0.3,35.04028068675376,23.449702649154037,705,0.03857032706671311
9494,0.146,0.26742165844758803,0.343566243835691,0.1,0.3,35.09886692511607,22.913831219178455,705,0.03771082922379401
9495,0.146,0.26181422124941933,0.347,0.1,0.3,32.39301026940316,24.0702901818509,704,0.039721331874128976
9496,0.14402395276333843,0.2609880236183308,0.347,0.1,0.3,32.00131453330041,24.201496936231134,704,0.037
9497,0.13835170157557788,0.25756780105038524,0.34582414921221105,0.1,0.3,35.37845759159692,23.43819502625963,706,0.03956780105038526
9498,0.14638953251515355,0.26486743901818427,0.3479558130060614,0.1,0.3,35.301,23.693168597545462,705,0.038955813006061414
9499,0.1431130612398609,0.262,0.3453304081402086,0.1,0.3,31.61908000150637,24.40186938760139,704,0.036443469380069544
9500,0.13828689729188043,0.24716415125384741,0.34543448645940206,0.1,0.3,35.374744757271365,23.201847069008135,707,0.037860691875641235
9501,0.136,0.2548642387586809,0.347,0.1,0.3,35.39781456744791,23.341644057313385,706,0.03913576124131908
9502,0.14813488552178122,0.264,0.344,0.1,0.3,35.201466278619556,23.571263950336885,705,0.037533721380445306
9503,0.1421704475089145,0.2618295524910855,0.34717044750891446,0.1,0.3,32.284,24.118,706,0.04
9504,0.1458971159829842,0.264,0.3455771630127618,0.1,0.3,35.20152572100425,23.56504014108933,705,0.037
9505,0.14557262155984743,0.26157262155984745,0.34506844610038134,0.1,0.3,32.103148520617545,24.180118551613972,706,0.04
9506,0.14289619992233268,0.26155190003883366,0.34855190003883363,0.1,0.3,35.342327850058254,23.701,705,0.037
9507,0.142,0.259457152917234,0.3446785588534575,0.1,0.3,35.363614200203514,23.48542882293085,706,0.041728576458617
9508,0.146,0.2664534052130227,0.3428664869674433,0.1,0.3,31.645286720401916,24.41024194075161,705,0.03954659478697732
9509,0.14462776336022978,0.2615425877867433,0.3446861183198851,0.1,0.3,35.30145741221326,23.62399528626801,704,0.03777129389337163
9510,0.148,0.26373185685463474,0.34440221471804794,0.1,0.3,35.110525212700495,23.501865928427318,705,0.0397318568546347
9511,0.1389359072353194,0.25746795361765973,0.3482660231911701,0.1,0.3,35.35833803200707,23.47496659971389,705,0.03736698840441492
9512,0.13915836498874834,0.26,0.3487360583520861,0.1,0.3,35.343844613273326,23.69033675742428,706,0.03726394164791389
9513,0.14523162868048667,0.262,0.34469488604146004,0.1,0.3,32.176539743731404,24.161368288167196,705,0.03923162868048668
9514,0.14557019111550323,0.264,0.3448925477788758,0.1,0.3,34.69183878746264,23.302894266534903,705,0.035214904442248375
9515,0.1467457792883085,0.262,0.3462373378649255,0.1,0.3,32.225529236310955,24.138083436223628,705,0.03850844142338299
9516,0.148,0.2622679094406286,0.344,0.1,0.3,35.102473501923456,23.501133954720316,705,0.03740186416094292
9517,0.1389668843641315,0.2599735074913052,0.349,0.1,0.3,35.3076291970815,23.366456811368526,707,0.04
9518,0.1435874929946099,0.26120625350269505,0.34338123949191485,0.1,0.3,35.31647805669745,23.701,705,0.03760312675134752
9519,0.13980682886582668,0.2552689429552756,0.34826894295527555,0.1,0.3,35.393,23.399,706,0.039268942955275554
9520,0.14588910247413486,0.262,0.3468336537112023,0.1,0.3,34.60761378092669,23.05145785861443,705,0.03805544876293256
9521,0.142,0.256,0.349,0.1,0.3,35.39665517064926,23.456264340171728,706,0.04
9522,0.14897010903746327,0.264,0.344,0.1,0.3,35.201,23.560790763262244,705,0.03748505451873164
9523,0.14657976297905675,0.268,0.343319051916227,0.1,0.3,34.79526253384029,23.267713764065387,705,0.038579762979056756
9524,0.14162430294501988,0.26162430294501987,0.3425027882199205,0.1,0.3,35.30212709116494,23.701,705,0.038
9525,0.14637847780643695,0.26281076109678153,0.347,0.1,0.3,33.64724120496804,23.653434122709427,705,0.03940538054839076
9526,0.142,0.26,0.34727942736431244,0.1,0.3,35.348505832434206,23.631488865518225,706,0.040032343581412506
9527,0.14677189410064803,0.26322810589935197,0.343078920575486,0.1,0.3,33.273002036263065,23.704543788201295,705,0.04069297352516201
9528,0.14232784310480753,0.26183607844759627,0.34883607844759623,0.1,0.3,35.3427541176714,23.701,705,0.037
9529,0.1389942557893601,0.25999540463148807,0.349,0.1,0.3,35.30710914000216,23.367732319784178,707,0.04
9530,0.14951346604059892,0.2578783665101497,0.34712163348985026,0.1,0.3,35.47376975993644,23.259061694993846,706,0.038121633489850267
9531,0.14398698336317697,0.25802603327364604,0.34696095008953093,0.1,0.3,35.319876341950184,23.701,705,0.038
9532,0.14083568869519797,0.262,0.344,0.1,0.3,35.22049293391441,23.584607185508002,705,0.03655712579679864
9533,0.14616234239996162,0.264,0.3459188288000192,0.1,0.3,35.20163960960001,23.572477267200046,705,0.03736039039999361
9534,0.14662035736714535,0.26524071473429073,0.34193053605071805,0.1,0.3,33.852475206943886,23.561190523490577,705,0.03862035736714534
9535,0.14608123669711953,0.261387491131413,0.34761250886858697,0.1,0.3,32.284,24.118,705,0.03861250886858697
9536,0.14188633930619518,0.26,0.34837122023126826,0.1,0.3,35.317374866184075,23.701,705,0.037685610115634136
9537,0.144,0.264,0.347,0.1,0.3,35.2016381014639,23.556181276122686,705,0.03880949268051104
9538,0.14292550708293514,0.2624627535414676,0.34561173937559725,0.1,0.3,33.90620319543379,23.526592532595306,705,0.037231376770733786
9539,0.14411486572846868,0.2661148657284687,0.3424138507036485,0.1,0.3,34.85758949010796,23.313773609354676,705,0.03752871643211717
9540,0.13605208455601914,0.25373957721990437,0.3468437463319426,0.1,0.3,35.393390634170146,23.39358320617401,706,0.03802604227800956
9541,0.14786839811201394,0.268,0.3484735924480558,0.1,0.3,34.835854540528445,23.355985270672953,705,0.03986839811201395
9542,0.14559545317222702,0.262404546827773,0.34460682024165945,0.1,0.3,35.20419090634445,23.565279509064016,705,0.040404546827772975
9543,0.14147089315816658,0.2634708931581666,0.344,0.1,0.3,35.20682017526017,23.594089912369917,705,0.038206339737249864
9544,0.14263116736455284,0.26,0.3457366877617073,0.1,0.3,35.3412633122383,23.701,705,0.037842208158861794
9545,0.14556358121884566,0.2624364187811543,0.3446546281717315,0.1,0.3,35.20434537182827,23.575781790609422,705,0.039345371828268506
9546,0.14779326428923165,0.2675865285784633,0.3485865285784633,0.1,0.3,34.821497153886234,23.357247410846185,705,0.03948316072307916
9547,0.14775803430297837,0.26424196569702163,0.3456814742727662,0.1,0.3,35.11755577181702,22.901560491424256,705,0.037439508575744594
9548,0.146,0.26275490170203614,0.344,0.1,0.3,35.20386764744694,23.57562254914898,705,0.03886764744694578
9549,0.14635679412764993,0.263821602936175,0.344,0.1,0.3,33.16309372439349,23.712662022021313,704,0.03754459926595624
9550,0.148,0.2635967178891999,0.34460492316620017,0.1,0.3,35.180835894459996,23.543313024063796,705,0.03720164105540006
9551,0.14682196750782028,0.26282196750782033,0.344,0.1,0.3,35.203356064984355,23.566958357413977,705,0.038767048738269555
9552,0.14426012547322,0.264,0.34680490589508495,0.1,0.3,35.19521220822085,23.521634341265596,705,0.04186993726339
9553,0.142,0.264,0.341,0.1,0.3,33.21,23.699,705,0.038
9554,0.13722183184840897,0.256,0.34740727728280296,0.1,0.3,35.392629109131214,23.41814203229174,706,0.038407277282802986
9555,0.13834041065298008,0.256,0.3477801368843267,0.1,0.3,35.39178013688433,23.399,706,0.038780136884326695
9556,0.14444013019413443,0.26322006509706725,0.34344013019413444,0.1,0.3,34.62122331995043,23.298969251383728,705,0.03694983725733196
9557,0.140205423053283,0.262205423053283,0.344,0.1,0.3,35.22074034641388,23.587129826793056,705,0.03630813457992449
9558,0.1473062411216362,0.2665482066756882,0.34706427556758424,0.1,0.3,35.301,23.701,705,0.03951606889189606
9559,0.14631060361240153,0.26168939638759847,0.3457329527093011,0.1,0.3,33.25729771265527,23.75180864663174,704,0.039422349096899616
9560,0.142,0.264,0.341,0.1,0.3,33.21,23.699,705,0.038
9561,0.1441874500708563,0.2638125499291437,0.34853137482285923,0.1,0.3,35.210372503542814,23.596655276381696,704,0.038
9562,0.14656130660872332,0.26256130660872334,0.343158040086915,0.1,0.3,35.30135967334782,23.60343869339128,705,0.037359673347819165
9563,0.14547185253179284,0.2602640737341036,0.34726407373410356,0.1,0.3,35.34039611060116,23.701,705,0.037
9564,0.14199194830024278,0.2629959741501214,0.347,0.1,0.3,35.29949396122518,23.703510064624698,706,0.04
9565,0.14305768549868472,0.2649423145013153,0.344,0.1,0.3,33.36824831817513,23.708375132775647,704,0.0385865282480271
9566,0.13798044114135438,0.2483875365627876,0.34397066171203156,0.1,0.3,35.3605574274714,23.244586979166336,519,0.01831908055752784
9567,0.14619203792050373,0.26463044550460446,0.34787681516820146,0.1,0.3,35.301,23.69257611376151,705,0.03887681516820149
9568,0.14128909258753147,0.26071090741246855,0.34828909258753143,0.1,0.3,35.32700458321946,23.70277726853117,706,0.039355453706234264
9569,0.13822036678411556,0.2562203667841156,0.3458898166079422,0.1,0.3,35.38041792155668,23.436006113068593,706,0.039480244522743714
9570,0.14645634838115323,0.264,0.345157738714135,0.1,0.3,35.16240870952883,23.53354661605028,705,0.037
9571,0.14511982515999847,0.2591198251599985,0.347,0.1,0.3,35.331198251599986,23.701,705,0.03744008742000077
9572,0.1442404077292828,0.2624808154585656,0.3413606115939242,0.1,0.3,31.8251279932513,24.307380998058065,705,0.038240407729282805
9573,0.14018225071197551,0.2601822507119755,0.349,0.1,0.3,35.31028051281556,23.701,705,0.03790887464401225
9574,0.14736437558968088,0.2673643755896809,0.34431781220515956,0.1,0.3,34.018419070460695,23.4881187480344,705,0.039682187794840444
9575,0.14661783466727346,0.26429299199635925,0.34023566933454696,0.1,0.3,31.25710180242516,24.688630677565737,705,0.038
9576,0.14597539354777858,0.2619917978492595,0.34401230322611065,0.1,0.3,35.30100820215074,23.631856462362045,704,0.03799589892462977
9577,0.1454513130436802,0.2654513130436802,0.34560175072490695,0.1,0.3,34.72063649421236,23.342911379711893,705,0.04
9578,0.14497376614034857,0.2635131169298257,0.347,0.1,0.3,35.101,23.501,705,0.03724344153508714
9579,0.146,0.2664373183947846,0.341,0.1,0.3,34.87701162273379,23.10025077877364,705,0.03721865919739228
9580,0.1476038496097909,0.26360384960979094,0.34159422558531366,0.1,0.3,34.280356088905656,23.39499037597552,705,0.03559422558531364
9581,0.136,0.254,0.347,0.1,0.3,35.4007784996237,23.320437153800608,706,0.03955569992474043
9582,0.14524469159046158,0.2612446915904616,0.3451329626143076,0.1,0.3,35.30168882710238,23.60475530840954,705,0.0376888271023846
9583,0.1508566966049364,0.2623811011316879,0.34342834830246816,0.1,0.3,35.08237641548352,22.904237797736624,705,0.03680944943415606
9584,0.14162468429695577,0.2605415614323186,0.3461876578515221,0.1,0.3,35.30245843856768,23.606477325065576,704,0.03727078071615929
9585,0.14589194397160754,0.26410805602839243,0.34383791595741137,0.1,0.3,33.51755643670104,23.690486252127766,705,0.03952701400709811
